Ativo;DOM AVELAR COMERCIO DE PRODUTO;;;;;;;;;
Ativo;DOM BELFORD ROXO;(21) 3613-5700;;contabilidade@domatacadista.net,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Belford Roxo (RJ);RJ;AVENIDA JOAQUIM DA COSTA LIMA, 0 - LETRA B;26165-225;SAO BERNARDO;13989575
Ativo;DOM CAMPO GRANDE;(21) 3613-5700;;contabilidade@domatacadista.net,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;AV DE SANTA CRUZ, 12516;23013-425;SENADOR VASCONCELOS;12.485.35-2
Ativo;DOM COLUBANDE;(21) 3613-5700;;contabilidade@domatacadista.net;São Gonçalo (RJ);RJ;R CAPITÃO JUVENAL FIGUEIREDO, 570;24744-560;COLUBANDE;15177586
Ativo;DOM MESQUITA;(21) 3613-5700;;contabilidade@domatacadista.net,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Mesquita (RJ);RJ;RODOVIA PRESIDENTE DUTRA, S/N - AREA 1B;26574-751;INDUSTRIAL;13.989.58-3
Ativo;DOM SAO PEDRO DA ALDEIA;(21) 3613-5700;;contabilidade@domatacadista.net,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Pedro da Aldeia (RJ);RJ;ROD RJ 140, SN;28942-246;CAMPO REDONDO;12.480.00-8
Ativo;DOMINOJET COMPANY;212606-7466;;atendimentoijrcontabil@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo;;R MINISTRO PEREIRA LIRA, 83;24445-560;ESTRELA DO NORTE;
Ativo;DRIFT COM DE ALIMENTOS SA;(27) 2125-1000;;lactmilk.adm@gmail.com;Cabo Frio (RJ);RJ;AVENIDA TEIXEIRA E SOUZA, 1400;28905-100;CENTRO;12830386
Ativo;DRIFT COMERCIO DE ALIMENTOS S/A.;(27) 2125-1000;;controladoria@carone.com.br;São Pedro da Aldeia (RJ);RJ;RODOVIA RJ 140, SN - LOJA 01;28942-246;CAMPO REDONDO;14.938.76-1
Ativo;DUOMO INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;114427-5761;Roberta;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Bernardo do Campo (SP);SP;Rua Zélia;09861-710;Assunção;
Ativo;E P Filho Com;222643-0370;;nfe.fricarnes@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Cabo Frio (RJ);RJ;Rua Lecy Gomes da Costa, 66, São Cristovao;28909-530;;79326925
Ativo;E. M. AMARAL - MAQUINAS E FERRAMENTAS LTDA;(17) 3226-1308;;contato@nwkbrasil.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São José do Rio Preto (SP);SP;AVENIDA DOUTOR ANILOEL NAZARETH, 5830;15070-565;PARQUE RESIDENCIAL COMENDADOR MANCOR DAUD;647.825.961.114
Ativo;EBAZAR.COM.BR LTDA;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Osasco (SP);SP;AVENIDA DAS NACOES UNIDAS 3000, 3003;;;120519234116
Ativo;Ebazar.com.br LTDA.;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Osasco (SP);SP;Av. das Nacoes Unidas, 3003;;;120079527111
Ativo;ECO PAC COMERCIO DE EMBALAGENS EIRELI;(21) 96468-7810;ANGELO;angelonorte@ig.com.br;Rio de Janeiro (RJ);RJ;RUA CAOBI, 00158 - LOT 6 PAL 41704;21361-470;IRAJA;11409539
Ativo;ECOPEL HIGICOP;(21) 3017-8850;pericles.carvalho@lactmilk.com;contato@higicop.com.br;Rio de Janeiro (RJ);RJ;RUA EUZEBIO DE ALMEIDA, 2219 - 2243 LOTE 1 PAL 46179;21741-171;JARDIM SULACAP;78721359
Ativo;EDIVAN FARIAS;2196492-4367;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;ELETRO CLIMA SERVICE;(24) 3342-0298;;rhg2ccontabilidade@uol.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Volta Redonda (RJ);RJ;RUA UNIVERSITARIO ALFEU SERRA, 97;27211-200;SANTO AGOSTINHO;
Ativo;ELETRO GUIMARAES IRMAOS LTDA;323257-8700;;contec@contecminas.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Juiz de Fora;;"R BATISTA DE OLIVEIRA, 731 A : 739;";36010-121;CENTRO;
Ativo;ELETROMECANICA F & F;(32) 3211-2253;;lucrativecontabilidade@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Juiz de Fora (MG);MG;RUA CUSTODIO TRISTAO, 195;36045-440;SANTA TEREZINHA;
Ativo;ELIANE DOS SANTOS;(31) 99781-1965;;elianefsantana66@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;SP;RUA ANTONIO DIAS PIMONT, 44 - APTO 408;36120-000;CENTRO;
Ativo;EMERSON DO COUTO FERREIRA-NEM;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;MG;;;;
Ativo;EMISE SUPERMERCADO LTDA- ROYAL BARRA MANSA;(24) 4004-4009;;contabilidade@rederoyal.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Barra Mansa (RJ);RJ;AV VEREADOR HAMILTON REIS ALVES, 1391;27350-190;JARDIM BOA VISTA;11.171.82-6
Ativo;EMISE SUPERMERCADO LTDA- ROYAL NOVA IGUAÇU;(24) 2695-6761;;receber@rederoyal.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Nova Iguaçu (RJ);RJ;EST DEPUTADO DARCILIO AYRES RAUNHETTI, 150;26012-315;DA VIGA;79.867.87-0
Ativo;EMPORIO BFM COMERCIO DE LATICINIOS EIRELI;(21) 3591-3875;;mainierialimentos@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;EST DOS BANDEIRANTES, 11641;22783-117;VARGEM PEQUENA;87435695
Ativo;EMPORIO BRASIL;243346-9384;;mvcerta@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Volta Redonda (RJ);RJ;AV PRESBITERIANA, 1935, 1935;27281-510;VILA MURY;77629840
Ativo;EMPORIO ESTRELA DO SAO LUIZ LTDA;243346-6127;;francarcontab@uol.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Barra do Pirai (RJ);RJ;R DR TANCREDO DE ALMEIDA NEVES, 501;27163-000;CALIFORNIA DA BARRA;11220630
Ativo;EMPORIO FLORIANO PEIXOTO - EIRELI;(24) 2246-6009;;emporioflorianopeixoto@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Petrópolis (RJ);RJ;RUA MARECHAL FLORIANO PEIXOTO, 7;25610-081;CENTRO;11588786
Ativo;EMPORIO MULTIMIX BIGEN;(24) 2249-9300;;adm.emporiopretro@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Petrópolis (RJ);RJ;RUA BINGEN, 795;25660-005;BINGEN;11.911.15-3
Ativo;EMPORIO MULTIMIX ITAIPAVA;(24) 2249-9300;;ronaldo@emporiomultimix.com.br;Petrópolis (RJ);RJ;"ESTRADA UNIAO E INDUSTRIA, 10337 - LOJA: DE DEPARTAMENTO 2;";25730-740;ITAIPAVA;79630438
Ativo;EMPORIO MULTIMIX TREZE DE MAIO;(24) 2249-9300;;emporio@gmail.com;Petrópolis (RJ);RJ;RUA TREZE DE MAIO, 56;25685-231;CENTRO;11.971.00-8
Ativo;EMPORIO VALLEJU ALIMENTOS & BEBIDAS LTDA;(24) 8836-1170;;valleju.nogueira@valleju.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Petrópolis (RJ);RJ;EST UNIAO E INDUSTRIA, 7046;25720-113;NOGUEIRA;11.655.46-7
Ativo;EMPORIO VALLEJU ALIMENTOS & BEBIDAS LTDA;;;valleju.nogueira@valleju.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Petrópolis (RJ);RJ;PC DA FEIRA, 186;25755-110;SECRETARIO;85.587.57-9
Ativo;ENOQUE DISTRIBUIDORA DE ALIMENTOS LTDA;(21) 2701-0225;;mscontabilidade@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Niterói (RJ);RJ;Rua Honduras, 18;24342-115;ITAIPU;12.648.79-0
Ativo;ESTABELECIMENTO UNIFICADO;(21) 2509-6555;;viario1@grupoviario.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;AV FRANCISCO BICALHO, 1 - LOJA G02S, G03S E G04S;20220-310;SANTO CRISTO;81.598.45-2
Ativo;ESTELA LEIXAS CAPITANEO;(21) 98178-1235;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;ESTRELA DE INHOAIBA SUPER COMPRAS;213251-3271;;merceariaestrela@ig.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;AV CESARIO DE MELO - RUA 10 QDR 20 LOTE 21, 5584, INHOAIBA;23055-000;;76016631
Ativo;ET FIX EMBALAGENS EIRELI;(32) 3083-8286;;;Juiz de Fora (MG);MG;RUA PADRE MATIAS, 75;36035-140;MORRO DA GLORIA;0022600050027
Ativo;EUROBARRA RIO LTDA - USAREC;(21) 3514-3277;;;Rio de Janeiro (RJ);RJ;AV DAS AMERICAS, 10605;22793-082;B TIJUCA;86895331
Ativo;EVANDRO EDELCIR DE SANTANA;(21) 99405-1331;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;Rua Bolonha 45, 45;21531-040;;
Ativo;EXPRESS RECARGAS;3215-5419;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Juiz de Fora;;RUA BARAO DE CATAGUASES, 58 68;36015-370;SANTA HELENA;
Ativo;EZELI LUIZ DE SOUZAPINHEIRO;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;F.S. TRANSPORTES LTDA.;;;;Andradas (MG);MG;Avenida Ricarti Teixeira, 652;;;0040646390040
Ativo;FABIANO A SOUZA TERRAPLANAGEM LTDA;(24) 2453-3403;;contcruz@oi.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Valença (RJ);RJ;R EXP. ARLINDO DOS SANTOS C/ RUA RUI BARBOSA, 106;27600-000;CENTRO;
Ativo;FABRICA DE DOCE T L LTDA;(35) 99170-0222;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Caxambu (MG);MG;RODOVIA BR 267, S/N - KM 289;37440-000;ZONA RURAL;1552534210058
Ativo;Fabricio Borges Silva;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;FAQUINI MENDONCA;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Guaranilândia (MG);MG;RODOVIA MG 353, 101 - KM 105;36160-000;SAO LUIZ;0012625910003
Ativo;FARIAS DE SA DISTRIBUIDORA DE ALIMENTOS LTDA;(21) 7725-5340;;humberto.contador@hotmail.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R BARAO DE PETROPOLIS, 00437 - E 445;20251-061;RIO COMPRIDO;12.965.61-3
Ativo;FAST FILTROS;(11) 3554-2293;;contato@fastfiltros.com.br;São Paulo (SP);SP;RUA DOS JACINTOS, 496 - FUNDOS;04049-050;MIRANDOPOLIS;140.943.468.115
Ativo;FEDERACAO DAS EMPRESAS DE TRANSPORTES DE PASSAGEIROS DO ESTADO DO RIO DE JANEIRO - FETRANSPOR;(21) 3221-6300;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R DA ASSEMBLEIA, 00010 - SALAS 3901 A 3910;20011-901;CENTRO;
Ativo;FELIPE EDUINO TAMARINDO MONTEIRO;(21) 97453-4185;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;FENIX;(24) 3512-2954;;;Casimiro de Abreu (RJ);RJ;EST UNIAO INDUSTRIA, 881;25870-000;CENTRO;87224228
Ativo;FERMENTECH COMERCIO DE INSUMOS PARA ALIMENTOS LTDA;(11) 2227-7500;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Itaquaquecetuba (SP);SP;Estrada do Una, 135 - Galpao 03 E 04;08599-650;Una;379110974119
Ativo;FERNANDA CUSTODIO DE SEIXAS BONA;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;FERNANDO FONSECA FRANCISCO;(21) 99222-9015;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;FERNANDO FONSECA FRANCISCO;(21) 2128-5500;;fonseca.fernando50@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;RUA SILVIA POZZANA, 02820 - ALA A APT 706;22790-671;RECREIO DOS BANDEIRANTES;
Ativo;FESTIVAL DE UM REAL;(21) 97007-9793;;realezado1real@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;ESTRADA DO PIAI, 04820;23530-611;SEPETIBA;11160670
Ativo;FGTS Fundo de Garantia do Tempo de Serviço;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;FIBRAMIGOS SERVIÇOS EM VEICULOS AUTOMOTORES LTDA;(21) 96545-2681;MARCELO REIS;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Belford Roxo (RJ);RJ;RUA GALVAO DE SAN MARTIN, SN - QUADRA 55 LOTE 70;26125-695;SAO FRANCISCO DE ASSIS;
Ativo;FIBRASA S.A.;(27) 2123-7500;;;Serra (ES);ES;AV PAULO MIGUEL BOHOMOLETZ, 13 - BLOCO I;29168-010;CIVIT I;082076790
Ativo;FILIAL ESB-RS;(54) 3522-5275;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Erechim (RS);RS;R ARMELINDO FABIAN, 395;99714-500;AGRICOLA;0390156124
Ativo;FILIAL MARGARINA;(74) 3212-0250;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Juazeiro (BA);BA;"AV 3 QUADRA Q I H, S/N, SN - LOTE:05 A 07;";48909-745;DISTRITO INDUSTRIAL;122851209
Ativo;FIXLABEL;112218-6450;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;RJ;;;;140355789115
Ativo;FLEXX UNIFORMES E MODA EM GERAL;243206-4349;;andreasantosph@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Valenca;;RUA GETULIO VARGAS, 19;27600-000;CENTRO;
Ativo;FMATIAS DISTRIBUIDORA;(21) 4109-1458;;fmatiasdistribuidora9@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;EST MARECHAL MALLET, 742;21745-092;MAGALHAES BASTOS;12.102.86-0
Ativo;FMX MERCEARIA E LANCHONETE LTDA;(21) 99599-7455;;wenertorres.wt@gmail.com;Nova Iguaçu (RJ);RJ;RUA LUCAS RODRIGUES, 20 - CASA 1 QUADRA3 LOTE 20;26070-434;MIGUEL COUTO;14.575.600
Ativo;FORCA TOTAL DISTRIBUIDORA DE GENEROS ALIMENTICIOS LTDA.;(21) 3889-6090;;forca.total@ig.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R DA CEVADA, 113 - 115 E 117;21011-080;PENHA;78.876.55-7
Ativo;FORLAC INDUSTRIA DE MOVEIS LTDA;(11) 2408-0666;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Guarulhos (SP);SP;RUA SANTA AMELIA, 1;07242-130;VILA PARAISO;336.071.499.000
Ativo;FRESH FOOD COMERCIO DE GENEROS ALIMENTICIOS LTDA;(21) 3332-1588;;wcrcontabilidade@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;RUA SUEZ, 155;21820-250;BANGU;79488631
Ativo;FRICASTEL RESTAURANTE LANCHONETE E BAR LTDA.FRICASTEL;(22) 2522-7858;;massascatel@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Nova Friburgo (RJ);RJ;R PREFEITO JOSE EUGENIO MULLER, 80 - LOJA 80 E 84;28610-010;CENTRO;75.854.53-6
Ativo;FRIGELAR COMERCIO E INDUSTRIA LTDA;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;77695680
Ativo;FRIGOLENÇA;;;frigolenca.adm@gmail.com;Valença (RJ);RJ;AVENIDA DUQUE COSTA, 914;27600-000;CARAMBITA;14028285
Ativo;FRIGONATA;(21) 3774-8574;;consulcon_contabil@terra.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Duque de Caxias (RJ);RJ;EST NOGUEIRAS, 206;25243-310;PARQUE ELDORADO;11.855.12-1
Ativo;FRS INDUSTRIA E COMERCIO DE OLEOS E GORDURAS EIRELI;(11) 3894-3550;;adm@frsalimentos.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Barueri (SP);SP;R FRANCISCO DE MELO PALHETA, 327 - GALPAO2;06410-120;JARDIM DOS CAMARGOS;206.432.163.116
Ativo;FRUTAL SORVETES;(22) 2142-0464;;frutalsorvetes1@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Macaé (RJ);RJ;AV NELSON CORREA BRUM, 137;27963-712;PARQUE AEROPORTO;86.569.06-0
Ativo;FULL BPO;(32) 3250-6100;;registrosempresariais@novuscontabilidade.com.br;Juiz de Fora (MG);MG;RUA PADRE BONIFACIO GEMERT, 36;36071-080;TIGUERA;
Ativo;FUNDO INVESTIMENTO DIREITOS CREDITORIOS CAPITAL 5 NP;(11) 3299-2001;;administracao.fundos@socopa.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Paulo (SP);SP;"AV BRIGADEIRO FARIA LIMA, 1355 - ANDAR: 3;";01452-002;JARDIM PAULISTANO;
Ativo;G M PINHEIRO MERCEARIA ACOUGUE E PADARIA LTDA;(21) 2701-8590;;merc.marinheiro@gamil.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo (RJ);RJ;EST DAS PALMEIRAS, 1215 - LOJA;24475-001;ITAUNA;87.146.62-6
Ativo;G R SUPERMERCADO LTDA;242102-0303;;supermercadoreidossalgados@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Pinheiral (RJ);RJ;R DAS ACACIAS, 17 E19, 17 E 19;27197-000;CENTRO;79062472
Ativo;G.D.C COMERCIO DE PRODUTOS ALIMENTICIOS, ARTIGOS DE HIGIENE;(21) 2713-0431;;kisabordoce@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo (RJ);RJ;ESTRADA RAUL VEIGA, 285 - LOJA SOBRADO;24710-480;RAUL VEIGA;87206386
Ativo;G.D.C COMERCIO DE PRODUTOS ALIMENTICIOS, ARTIGOS DE HIGIENE;(21) 3770-6296;;administrativo.sg@ciadodoce.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo (RJ);RJ;AV DEZOITO DO FORTE, 486;24460-005;MUTUA;87.347.19-2
Ativo;G.D.C COMERCIO DE PRODUTOS ALIMENTICIOS, ARTIGOS DE HIGIENE;(21) 2601-8119;;financeiro@ciadoalimento.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo (RJ);RJ;R CAPITAO JUVENAL FIGUEIREDO, 1406 - PAVLH K BOX 8 E 9;24744-560;COLUBANDE;87.347.21-4
Ativo;G.M.A.P. SUPERMERCADOS S.A.;222222-2222;;nfe_cd@gmapsupermercados.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Itaboraí (RJ);RJ;R GILBERTO CARVALHO, s/n - lote 25;24855-152;CENTRO (MANILHA);87169979
Ativo;GABRIELA MACEDO DA SILVA 37257767840;(12) 97406-6315;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São José dos Campos (SP);SP;Rua Dolzani Ricardo, 382 - Nao consta;12210-110;Centro;125120153119
Ativo;GAEELL COMERCIO CERAMICO LTDA;(21) 99947-0679;;;Niterói (RJ);RJ;AV.ERNANI DO AMARAL PEIXOTO, 84 - SL 306 PARTE;24020-074;CENTRO;14800786
Ativo;GBM CD;323241-7948;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;0034636150023
Ativo;GEMF DISTRIBUIDORA DE ALIMENTOS LTDA;(22) 2306-3416;;sac@gemf.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Iguaba Grande (RJ);RJ;RUA ALESSANDRA VIEIRA, 17 - LOTE 17;28960-000;ESTACAO;87181650
Ativo;GENERAL MIX;(22) 98854-4291;Vitor;generalmix.comercio@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Cabo Frio (RJ);RJ;R SAMUEL BESSA, 08 - ANDAR 01;28922-136;JACARE;11426905
Ativo;GEOVANI S BARBOZAREI DO UM REAL;(21) 3102-9474;;reido1real@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Belford Roxo (RJ);RJ;AV JULIO DE AMORIM PEREIRA, 160 - LOTE 15 QUADRAA GALPAO;26140-000;HELIOPOLIS;86837463
Ativo;GERALDO TADEU REZENDE GOMES;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;MG;;;;
Ativo;GF PACK;(24) 2255-5134;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Casimiro de Abreu (RJ);RJ;ETR UNIAO INDUSTRIA, 881 - GALPAO A;25870-000;CENTRO;79789437
Ativo;GFX EMBALAGENS PLASTICAS;(24) 2255-5134;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Casimiro de Abreu (RJ);RJ;Est. Uniao Industria, 881 - km 130 Galpao B;25870-000;Centro;12927673
Ativo;GHC UNIFORMES PROFISSIONAIS;(32) 3274-1506;;ghc@ghcuniformes.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio Novo (MG);MG;R EZEQUIEL RIBEIRO GUIMARAES, 338;36150-000;VILA FRANCA;001.083.464/0074
Ativo;GILSON MONTEIRO DO NASCIMENTO;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
Ativo;GIOVANTHE COMERCIO DE UTILIDADES LTDA;(32) 3241-4796;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Juiz de Fora (MG);MG;AV. PRESIDENTE ITAMAR FRANCO, 3600 - LOJA 145;36033-318;CASCATINHA;0031551840022
Ativo;GM;323225-8011;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;MG;;;;0027174090052
Ativo;GOMES BACAXA;(22) 2653-4179;;tributos@jra-automacao.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Saquarema (RJ);RJ;AV SAQUAREMA, 4201 - LOJA 02 E 03;28990-001;BACAXA;79.996.86-6
Ativo;GOMES GRADIM;(21) 2747-1846;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo (RJ);RJ;AV WASHINGTON LUIZ, S/N;24431-366;GRADIM;84.801.09-7
Ativo;GOMES JACONE;(22) 2652-1630;;gomesjacone@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Saquarema (RJ);RJ;R 13, 2001;28990-001;JACONE;87.105.81-4
Ativo;GOMES MADRESILVA;(21) 8463-1048;;gomesescritoriosc@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Saquarema (RJ);RJ;ROD AMARAL PEIXOTO, 0;28995-450;MADRESSILVA ( BACAXA );12.039.01-8
Ativo;GOMES PACHECO;(21) 3856-4273;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo (RJ);RJ;EST DO PACHECO, 1063;24731-222;LAGOINHA;86.813.20-3
Ativo;GOMES PONTA NEGRA;(22) 3831-2147;;sc_escritoriodecontabilidade@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Marica (RJ);RJ;R MOACIR VALLE DOS SANTOS, S/N - LOTE 14;24922-320;PONTA NEGRA;79.818.43-7
Ativo;GOMES SAMPAIO;(21) 2712-4060;;administrativo@lactmilk.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Saquarema (RJ);RJ;ROD AMARAL PEIXOTO, S/N - KM 55 LOJA;28990-001;SAMPAIO CORREA;79.281.29-8
Ativo;GOMES TANGUA;(21) 2747-1846;;ibdasilvacomercio@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Tangua (RJ);RJ;R CORONEL LUIZ PEREIRA DOS SANTOS, 80 - QUADRA10 LOTE AREA;24890-000;CENTRO;79.641.46-4
Ativo;GOMES TEM FRUTAS;(22) 8463-1048;;gomesescritoriosc@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Cabo Frio (RJ);RJ;R INDIA, 17 - QD F LOTE 17;28910-420;JARDIM FLAMBOYANT;87.041.44-1
Ativo;GR SC TRANPORTES ESPECIAIS LTDA;;;;Florianópolis (SC);SC;AVENIDA DAS RAIAS, 400;;;260631868
Ativo;GRAN ARMAZEM;(24) 3336-3218;;contabilidadepaschoal@gmail.com;Resende (RJ);RJ;RUA SAO PAULO, 179;27535-120;PARAISO;11.565.15-8
Ativo;GRAND MARCHE;(21) 8185-6452;;diskchoppnit@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Gonçalo (RJ);RJ;R CAPITAO JUVENAL FIGUEIREDO, 21 - LOJA 01;24740-081;COELHO;12.720.12-2
Ativo;GRAVE-LUX PLACAS E ADESIVOS LTDA;(32) 99123-4728;;slm@slmcontabilidade.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Juiz de Fora (MG);MG;AVENIDA SETE DE SETEMBRO, 815;36070-000;CENTRO;367.622.680/0047
Ativo;GREEN FRUIT;(21) 98242-2434;Sra. Alexia;cpd.teresopolis@greenfruitbrasil.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Teresópolis (RJ);RJ;AV FELICIANO SODRE, 445;25963-050;VARZEA;78.063.60-2
Ativo;GRUPO EPICUS;(21) 3217-0616;;servulo@grupoepicus.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;AVENIDA EMBAIXADOR ABELARDO BUENO, 00001 - BLC 01 SAL 314E;22775-022;JACAREPAGUA;
Ativo;Guilherme Pereira Barreto;;;;;;;;;
Ativo;GUINI COMERCIO DE MATERIAIS PLASTICOS;(19) 3424-4357;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Osasco (SP);SP;Rua Frei Gaspar, 00804;06230-000;Piratininga;120145487114
